Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
viral life cycle (GO:0019058),0.4381740442569149,0.8928462915651669,0.7477477477477478,1.0,108,18,CHMP7;CHMP4B;NFIA;KPNA4;VPS28;MVB12B;POM121;TBC1D20;VPS4A;VPS37B;CD81;VCP;APOE;UBAP1;POM121C;CTBP1;FURIN;WWP2,CHMP7;CHMP4B;NFIA;KPNA4;VPS28;MVB12B;POM121;TBC1D20;VPS4A;VPS37B;CD81;VCP;APOE
"retrograde transport, endosome to Golgi (GO:0042147)",0.4355127000379019,0.8871779264778157,0.7487487487487487,1.0,83,19,GOSR1;TMEM87B;RAB7B;SNX8;EHD3;ARFRP1;DENND5A;UBE2O;SGSM2;RAB6B;TBC1D10B;RAB29;MAGEL2;YKT6;BET1L;DCTN1;GBF1;TBC1D17;VPS26B,GOSR1;TMEM87B;RAB7B
regulation of G2/M transition of mitotic cell cycle (GO:0010389),0.42462522312244105,0.897738064774198,0.749,1.0,150,24,DCTN3;PSMB8;MBD1;BRD4;ACTR1A;TUBG1;CDK6;NINL;PRKACA;PSMB10;PSMF1;PSMD2;CSNK1D;SSNA1;TUBB4A;PSME3;FHL1;PSMD3;DCTN1;PSMD9;PPP2R1A;FBXL7;MECP2;CCND1,DCTN3;PSMB8;MBD1;BRD4;ACTR1A;TUBG1;CDK6;NINL;PRKACA;PSMB10;PSMF1;PSMD2;CSNK1D;SSNA1
regulation of cellular component organization (GO:0051128),0.42447217398007847,0.9084450942379677,0.749,1.0,141,34,NCLN;LTBP4;ZMYM3;STK11;TAOK2;ABCA1;PIFO;CAPZB;SH3D19;AP2S1;SNCAIP;SNX12;PLCE1;BAP1;CFL1;STON1;ABL1;TSC2;RAB17;FITM2;PINK1;PACSIN1;MTOR;RAB5B;BCL9L;HIP1;AGT;SGK1;SPOCK1;SNX17;LAMTOR1;BCAR1;SPARC;AGTR1,NCLN;LTBP4;ZMYM3;STK11;TAOK2;ABCA1;PIFO;CAPZB;SH3D19;AP2S1;SNCAIP;SNX12;PLCE1;BAP1;CFL1;STON1
divalent metal ion transport (GO:0070838),0.43335796473193544,0.8702037413645346,0.7608040201005025,1.0,89,15,SLC39A8;CAV1;CACNB3;NPY;CAMK2A;CACNA1H;ITPR1;FYN;SLN;ATP2A3;PSEN2;SLC41A1;NIPAL3;TRPC5;CACNA1B,SLC39A8;CAV1;CACNB3;NPY
cellular protein localization (GO:0034613),0.4191353824559012,0.9347619107799056,0.762,1.0,328,68,WIPI1;RAB36;AP4M1;ANGPT1;MFN2;SMURF1;RAB7B;TBC1D2B;HERC2;ARFIP2;CD63;KDELR1;TMED9;EZR;ADPRHL1;SCG5;SNX8;BICD1;CD74;NSF;ARCN1;KIF13A;TBC1D25;STX11;SGSM2;ANK2;RAB6B;SNX27;GGA2;EMP2;RAB17;WLS;ATG13;WIPI2;PACSIN1;TBC1D10B;RAB29;CTTN;TMEM250;RAB11B;NAPA;REEP1;RAB3D;FLNA;SIL1;TBC1D16;AP2A1;RAB33A;RAB5B;RAB3A;EVI5L;COPZ2;TBC1D13;RUNDC1;STX4;ATG9A;SNX17;EHD1;TBC1D9;PTPRU;LAMTOR1;CNTNAP1;CTSA;TBC1D17;NACC2;NGFR;VPS26B;AP3D1,WIPI1;RAB36;AP4M1;ANGPT1;MFN2;SMURF1;RAB7B;TBC1D2B;HERC2;ARFIP2;CD63;KDELR1;TMED9;EZR;ADPRHL1;SCG5
positive regulation of cellular component biogenesis (GO:0044089),0.43090743086241734,0.8858513048627961,0.762,1.0,88,20,NLGN2;IL1RAP;SMPD3;SYNPO2L;BMP7;VPS4A;WARS;VCP;FLOT1;CLSTN2;TERF1;PFN1;TGFB1;SLITRK2;SYNPO;EPHB2;CDC42EP2;SYNPO2;TPPP;ATP13A2,NLGN2;IL1RAP;SMPD3;SYNPO2L;BMP7;VPS4A;WARS;VCP;FLOT1
regulation of Wnt signaling pathway (GO:0030111),0.43143774017753134,0.8837245832264201,0.765295887662989,1.0,110,19,EMD;NXN;CHD8;SFRP5;SFRP2;DAAM2;TSC2;CDK14;WLS;ITGA3;RSPO1;ZNF703;DISC1;SULF1;SFRP4;APP;PPP2R1A;RSPO2;TRABD2B,EMD;NXN;CHD8;SFRP5;SFRP2;DAAM2;TSC2;CDK14;WLS;ITGA3;RSPO1;ZNF703
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),0.4448506339002493,0.8832372574305204,0.7658291457286432,1.0,44,15,ZMAT3;ZNF346;STK11;PDK2;PPP1R13B;BAG6;BCL3;MYBBP1A;CDIP1;ZNF385B;PHLDA3;AEN;PML;TP53;BOK,ZMAT3;ZNF346;STK11;PDK2
regulation of osteoblast differentiation (GO:0045667),0.428132395965842,0.8758360997045785,0.7683049147442327,1.0,70,17,GDF10;BMP7;CDK6;NOCT;PRKACA;BMP6;IL6ST;RIOX1;FGF23;SUFU;ZHX3;TMEM64;NELL1;ATP6AP1;SMOC1;IL6R;PTCH1,GDF10;BMP7;CDK6;NOCT;PRKACA;BMP6;IL6ST
neutrophil mediated immunity (GO:0002446),0.4157761205818865,0.9420739255765813,0.769,1.0,488,100,ARHGAP45;DNASE1L1;IQGAP1;CYBA;GHDC;ALAD;CTSB;CHRNB4;CTSZ;NFASC;CYSTM1;ACE;CD63;NEU1;FUCA1;IGF2R;GYG1;ASAH1;PRDX6;CPNE1;PTPRB;ACAA1;TNFRSF1B;DPP7;DBNL;GAA;CKAP4;PDXK;ATP11A;SNAP29;TOLLIP;DEGS1;PTGES2;HMOX2;MAN2B1;VCP;PKM;PSMD2;APEH;FABP5;TMEM179B;SYNGR1;PGAM1;TRAPPC1;VAT1;MVP;ACLY;RAB3D;MGST1;DDOST;CTSH;AP2A2;GLIPR1;ARSA;DLC1;RAB5B;IDH1;PRDX4;OLR1;ATP6V0A1;ALDOC;PNP;EEF2;RAB3A;METTL7A;CYB5R3;FUCA2;JUP;STK10;FGL2;KCNAB2;DNAJC5;CPPED1;NCSTN;PSMD3;ARSB;IMPDH1;TOM1;RHOG;UBR4;ALDOA;CST3;CRISPLD2;SIRPA;GPI;LAMTOR1;AGPAT2;PADI2;GNS;QSOX1;CTSA;COTL1;C3;AP1M1;PSAP;HUWE1;SPTAN1;MLEC;GRN;CTSD,ARHGAP45;DNASE1L1;IQGAP1;CYBA;GHDC;ALAD;CTSB;CHRNB4;CTSZ;NFASC;CYSTM1;ACE;CD63;NEU1;FUCA1;IGF2R;GYG1;ASAH1;PRDX6;CPNE1;PTPRB;ACAA1;TNFRSF1B;DPP7;DBNL
positive regulation of epithelial cell proliferation (GO:0050679),0.42311882912822707,0.8825707069872887,0.774,1.0,108,22,BAD;PGF;HRAS;MST1;BMP6;VEGFB;SCN5A;ZNF580;MYDGF;ZNF703;NME1;ERBB2;RREB1;TGM1;TEK;PLXNB3;THBS4;ECM1;OSR1;LAMC1;NR4A3;PTPRN,BAD;PGF;HRAS
negative regulation of protein kinase activity (GO:0006469),0.42602918550827334,0.8777256717444584,0.777,1.0,110,19,CAV1;PPM1E;PRKAG2;DUSP10;PODN;FLRT2;PPP1R1A;LRRC4;ABL1;WARS;TSC2;SMCR8;MVP;SH3BP5;THY1;EPHB2;CDKN1C;AKT1S1;LRRTM1,CAV1;PPM1E;PRKAG2;DUSP10;PODN;FLRT2;PPP1R1A;LRRC4;ABL1;WARS;TSC2;SMCR8
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.4320079582815773,0.8712005074555152,0.7793380140421263,1.0,83,16,BMP3;GDF10;STK11;BMP7;GDF6;TGFB1I1;BMP6;UBE2O;CRB2;RBPMS;GATA6;CDKN2B;TGFB1;SULF1;CDKN1C;GDF11,BMP3;GDF10;STK11;BMP7;GDF6;TGFB1I1;BMP6;UBE2O;CRB2;RBPMS
positive regulation of kinase activity (GO:0033674),0.42951667222977485,0.8896138280806336,0.7797797797797797,1.0,114,23,TYRO3;IQGAP1;PIFO;PRKAG2;CD74;EEF1A2;ADCYAP1;JTB;VAC14;CCL21;LMTK2;ERBB2;EPHA2;INSR;TEK;PTK2B;RELN;EPHB2;MAP2K3;RASSF2;MAPRE3;FLT1;CSF1,TYRO3;IQGAP1;PIFO;PRKAG2;CD74;EEF1A2;ADCYAP1;JTB
axon guidance (GO:0007411),0.4180418677157332,0.9049048620192467,0.78,1.0,159,42,LYPLA2;HRAS;PLXNA3;PIK3CB;FEZ1;UNC5C;SPTBN5;EZR;PDLIM7;MLF2;CXCL12;PIK3CD;KIF5A;TNR;VASP;SEMA3B;GLI2;SHC1;NRXN3;RAP1GAP;FYN;DOK5;NPHS1;PLXNA1;PSPN;PLXNB3;DAB1;RELN;SPTBN1;EPHB2;PLXNB1;SPON2;GRB2;KIRREL1;PLXND1;EFNB1;SLIT3;NGFR;PLXNB2;PLXNA4;SPTB;SPTAN1,LYPLA2;HRAS;PLXNA3;PIK3CB;FEZ1;UNC5C;SPTBN5;EZR;PDLIM7;MLF2;CXCL12;PIK3CD;KIF5A;TNR;VASP;SEMA3B;GLI2;SHC1
cellular response to cytokine stimulus (GO:0071345),0.4152608969277763,0.926828759768087,0.784,1.0,457,70,SBNO2;YBX3;STAT6;IL18BP;IFNAR2;IL18R1;STAT5B;IL1RAP;PIK3CB;MYLK3;DPYSL3;IFNAR1;DAPK1;TNFRSF1B;ZFP36L1;PODN;NPR2;FLRT2;PTPN18;PRKACA;PIK3CD;TXLNA;OSMR;PLP2;CDK9;RELA;BCL6;IL6ST;SHC1;LRRC4;LAMA5;CRHBP;CTF1;IL34;TNFRSF21;CDC34;FYN;CCL21;ZFP36L2;TIMP1;CIB1;BCL2L1;SOCS3;CNTFR;TGFB1;ADAMTS12;ICAM1;PTGIS;IL18;TP53;PIM1;MT2A;STX4;S1PR1;CEBPD;IL1R1;GRB2;MAPK11;LRRTM1;STAT3;INPPL1;LIF;DUOX2;NDN;RIPOR2;IL6R;CSF1;IRAK1;CCND1;TNFRSF1A,SBNO2;YBX3;STAT6;IL18BP;IFNAR2;IL18R1;STAT5B;IL1RAP;PIK3CB;MYLK3;DPYSL3;IFNAR1;DAPK1;TNFRSF1B;ZFP36L1;PODN;NPR2;FLRT2;PTPN18;PRKACA;PIK3CD;TXLNA;OSMR;PLP2;CDK9;RELA;BCL6;IL6ST;SHC1;LRRC4;LAMA5;CRHBP;CTF1;IL34;TNFRSF21;CDC34
post-translational protein modification (GO:0043687),0.41412575890413456,0.9318094452681008,0.787,1.0,358,78,KLHL25;P4HB;DDB1;FBXL22;FBXO31;FBN1;SUMF1;STC2;PSMB8;PTP4A2;DCUN1D3;TNC;FBXO9;ASB2;FBXL8;PRKCSH;UCHL3;DCAF7;COPS7A;FBXW2;FBXL12;DCAF8;FBXO32;DDA1;CKAP4;FSTL3;PRSS23;FBXL18;PSMB10;CCDC8;PSMF1;FBXW5;PSMD2;TGOLN2;APOE;GPS1;DCAF5;FGF23;CDH2;TIMP1;PSME3;RAB11B;SUMF2;ARSI;MELTF;SOCS3;ARSA;RAB3A;KLHL21;FUCA2;APLP2;IGFBP3;WDTC1;RABGGTA;ASB1;ARSJ;LRRC41;IGFBP5;PSMD3;ARSB;PNPLA2;CST3;PSMD9;MFGE8;APP;QSOX1;LAMC1;UBE2M;FBXL7;KEAP1;C4A;C3;TMEM132A;NUCB1;CSF1;LAMB2;SHISA5;WFS1,KLHL25;P4HB;DDB1;FBXL22;FBXO31;FBN1;SUMF1;STC2;PSMB8;PTP4A2;DCUN1D3;TNC;FBXO9;ASB2;FBXL8;PRKCSH;UCHL3;DCAF7;COPS7A;FBXW2;FBXL12;DCAF8;FBXO32;DDA1;CKAP4;FSTL3;PRSS23;FBXL18
positive regulation of supramolecular fiber organization (GO:1902905),0.42169238175050655,0.8861277693375176,0.7877877877877878,1.0,85,24,BAIAP2;RAC2;MYLK3;SYNPO2L;ARL2;KATNB1;VASP;APOE;CCL21;LMOD1;CTTN;CDC42EP3;PFN1;PTK2B;COLGALT1;SYNPO;DCTN1;RHOG;CDC42EP2;APP;SYNPO2;CLU;CDC42EP1;NCK2,BAIAP2;RAC2;MYLK3;SYNPO2L;ARL2
plasma membrane bounded cell projection morphogenesis (GO:0120039),0.42874827896402556,0.8585410005817843,0.7891566265060241,1.0,53,15,MAP1S;RAC2;STK25;BMP7;DBNL;DTNBP1;SRGAP2;GPM6A;PACSIN1;CTTN;DNM2;SGK1;PLXNB1;RHOG;CNTNAP1,MAP1S;RAC2;STK25;BMP7;DBNL
hexose metabolic process (GO:0019318),0.43179990055472767,0.8728226259377049,0.7893681043129388,1.0,46,16,DCXR;FUCA1;HECTD4;GAA;PGM5;ALDH5A1;GALM;MAN2B1;MAN2C1;ALDOC;FUCA2;MAN2A2;PPARD;KCNJ11;ALDOA;GDPGP1,DCXR;FUCA1;HECTD4;GAA;PGM5;ALDH5A1;GALM;MAN2B1
establishment of protein localization to membrane (GO:0090150),0.4272792964414918,0.8738754498929611,0.7927927927927928,1.0,84,19,ZDHHC7;EXOC4;OPTN;TAOK2;RILPL1;NSF;ARFRP1;KIF13A;ZDHHC11B;ZDHHC14;RAB11B;REEP1;GOLGA7B;ATG4D;ZDHHC3;SPTBN1;RFTN1;ABCD1;MYO1C,ZDHHC7;EXOC4;OPTN;TAOK2;RILPL1;NSF;ARFRP1;KIF13A
purine ribonucleotide biosynthetic process (GO:0009152),0.4168123945632265,0.8621904940900517,0.7957957957957958,1.0,76,19,NPPA;PRKAG2;ADCY1;NPR2;SURF1;NPR1;CHCHD10;ADCY6;COASY;ADM;GUCY1A2;TGFB1;ADCY5;PAPSS2;AMPD2;IMPDH1;ALDOA;AQP1;ADCY9,NPPA;PRKAG2;ADCY1;NPR2;SURF1;NPR1;CHCHD10
regulation of cation channel activity (GO:2001257),0.4195455936375066,0.8582796256775497,0.7965931863727455,1.0,72,17,NLGN2;CACNB3;DAPK1;DLG4;PRKACA;NANOS1;JPH2;FKBP1A;ANK2;CRHBP;SELENON;JPH4;MAPK8IP2;PTK2B;RELN;SHANK1;APP,NLGN2;CACNB3;DAPK1;DLG4;PRKACA;NANOS1;JPH2;FKBP1A;ANK2;CRHBP
phosphorylation (GO:0016310),0.4119521767856241,0.9302333048499645,0.797,1.0,387,86,MAST2;MAPK10;ERN1;PRKAR1B;DMPK;UQCRC1;PIK3CB;IKBKE;TKFC;MAP3K11;TP53RK;WNK1;STK11;CDK12;STK25;MYLK3;RAF1;ALPK3;DAPK1;CDK20;CDK6;MAP4K2;BRSK2;SURF1;CAMK2A;STK36;CDK16;PRKACA;PIK3CD;RPS6KA4;HK1;CHCHD10;CDK9;CDK18;FASTK;DGKD;TOLLIP;ABL1;CDK14;CSNK1D;COQ8A;FYN;SIK3;PINK1;LMTK2;RPS6KA2;ERBB2;CDC42BPB;MAP3K12;INSR;MKNK2;PRKCZ;MTOR;WNK2;PI4KA;MAPKAPK2;PTK2B;DYRK1B;TGFB1;BCKDK;PIM2;IGFBP3;MKNK1;FAM20A;CDC25B;PIM1;STK10;EPHB2;CTBP1;SGK1;PEAK1;SIK2;MAP3K21;RPS6KB2;CDK5;STAT3;MARK4;APP;PRKCB;MAPK4;LATS2;PKN1;HUNK;RARA;IRAK1;NADK,MAST2;MAPK10;ERN1;PRKAR1B;DMPK;UQCRC1;PIK3CB;IKBKE;TKFC;MAP3K11;TP53RK;WNK1;STK11;CDK12;STK25;MYLK3;RAF1;ALPK3;DAPK1;CDK20;CDK6;MAP4K2;BRSK2;SURF1;CAMK2A;STK36;CDK16;PRKACA;PIK3CD;RPS6KA4;HK1;CHCHD10;CDK9;CDK18;FASTK
negative regulation of programmed cell death (GO:0043069),0.4125662477679367,0.9197350334546153,0.8,1.0,409,63,YBX3;ANGPT1;FXN;TYRO3;DCPS;DPEP1;BCL2A1;HIGD2A;AMIGO2;ANXA4;RAF1;WT1;AKT2;PPIF;IFIT3;CD74;MYO18A;KANK2;SLC25A4;RELA;CFL1;GRK5;IL6ST;NOTCH2;KRT18;BAG1;SHC1;BCL3;MYDGF;BAG3;LMTK2;ERBB2;GATA6;PRDX2;EPHA2;INSR;CIB1;CCND2;BCL2L1;FLNA;CTSH;PSEN2;TEK;PTK2B;PIM2;ARHGAP10;SMAD6;TP53;PIM1;EPHB2;AREL1;SERPINB9;OSR1;AQP1;STAT3;PDPN;FLT1;NGFR;ARAF;IRAK1;WFS1;IGF2;ANGPT4,YBX3;ANGPT1;FXN;TYRO3;DCPS;DPEP1;BCL2A1;HIGD2A;AMIGO2;ANXA4;RAF1;WT1;AKT2;PPIF;IFIT3;CD74;MYO18A;KANK2;SLC25A4;RELA;CFL1;GRK5;IL6ST;NOTCH2;KRT18;BAG1;SHC1
protein deubiquitination (GO:0016579),0.419796238025076,0.9004748762227882,0.802,1.0,258,34,USP36;KAT2A;TNIP1;PSMB8;TRAF3;USP2;JOSD2;UCHL3;USP5;TADA3;BAP1;PSMB10;EIF3F;PSMF1;USP22;VCP;PSMD2;DMWD;USP19;TAF10;PSME3;KDM1B;RNF128;TP53;USP13;MAVS;OTUB1;PSMD3;TRIM25;RAD23A;RNF123;ASXL2;PSMD9;KEAP1,USP36;KAT2A;TNIP1;PSMB8;TRAF3;USP2;JOSD2;UCHL3;USP5;TADA3;BAP1;PSMB10;EIF3F;PSMF1;USP22;VCP;PSMD2
positive regulation of neuron differentiation (GO:0045666),0.4201910774783346,0.8524038613454932,0.8084252758274825,1.0,99,17,HEYL;DPYSL3;CPNE1;NPTN;TWF2;APOE;PTK2B;PLXNB3;TRIM32;RELN;P3H1;MAGI2;BRINP2;ARSB;FZD1;NDRG4;PLXNB2,HEYL;DPYSL3;CPNE1
regulation of establishment of planar polarity (GO:0090175),0.41844206270295514,0.85125179798984,0.816,1.0,90,18,SMURF1;CELSR3;PSMB8;AP2S1;PSMB10;PSMF1;PSMD2;PSME3;FZD5;FZD4;AP2A1;AP2A2;PFN1;AP2M1;PSMD3;PSMD9;FZD1;DVL3,SMURF1;CELSR3;PSMB8
positive regulation of GTPase activity (GO:0043547),0.41499839657805393,0.8937426385268439,0.817,1.0,193,38,HRAS;PIN1;AGRN;ANAPC2;TBC1D2B;ARHGEF37;ADPRHL1;ADCYAP1;ARHGEF10;TBC1D20;TBC1D25;SRGAP2;SGSM2;RAP1GAP;F2R;CCL21;ERBB2;TBC1D10B;EPHA2;RGS6;MTSS1L;ARAP1;TBC1D16;S100A10;THY1;ABR;EVI5L;PLXNB1;TBC1D13;RUNDC1;RHOG;SYDE1;TBC1D9;ARHGAP23;TBC1D17;RALGAPA2;DVL3;SIPA1L1,HRAS;PIN1;AGRN;ANAPC2;TBC1D2B;ARHGEF37
negative regulation of mitotic cell cycle phase transition (GO:1901991),0.4159749154754557,0.8377496544045033,0.8190954773869347,1.0,80,15,GPNMB;PSMB8;DCUN1D3;ZFP36L1;KANK2;PSMB10;PSMF1;PSMD2;CDK2AP2;ZFP36L2;PSME3;FHL1;PSMD3;PSMD9;FBXL7,GPNMB;PSMB8;DCUN1D3;ZFP36L1;KANK2;PSMB10;PSMF1;PSMD2
ERAD pathway (GO:0036503),0.414685087348539,0.865784324588496,0.8198198198198198,1.0,78,23,RNF5;TMUB1;HERPUD1;OS9;UBQLN2;TMEM129;BRSK2;SYVN1;BAG6;FOXRED2;VCP;MAN1B1;USP19;SDF2L1;UBXN6;AMFR;NPLOC4;UBE4B;SGTA;USP13;DNAJB12;TRIM25;WFS1,RNF5;TMUB1;HERPUD1;OS9;UBQLN2;TMEM129
regulation of actin filament-based process (GO:0032970),0.4223424284550075,0.8389717789862461,0.821105527638191,1.0,63,15,BAIAP2;TAOK2;RHOBTB1;DMTN;RHOD;ARHGAP18;ABL1;TWF2;MTOR;RHOB;MLST8;DLC1;RND1;RHOBTB2;RHOC,BAIAP2;TAOK2;RHOBTB1;DMTN;RHOD;ARHGAP18;ABL1;TWF2
protein modification by small protein removal (GO:0070646),0.40776798895534827,0.8815598507801176,0.822,1.0,262,36,USP36;KAT2A;TNIP1;PSMB8;TRAF3;USP2;JOSD2;UCHL3;USP5;COPS7A;TADA3;BAP1;PSMB10;EIF3F;PSMF1;USP22;VCP;PSMD2;GPS1;DMWD;USP19;TAF10;PSME3;KDM1B;RNF128;TP53;USP13;MAVS;OTUB1;PSMD3;TRIM25;RAD23A;RNF123;ASXL2;PSMD9;KEAP1,USP36;KAT2A;TNIP1;PSMB8;TRAF3;USP2;JOSD2;UCHL3;USP5;COPS7A;TADA3;BAP1;PSMB10;EIF3F;PSMF1;USP22;VCP;PSMD2
macroautophagy (GO:0016236),0.4201878695147613,0.8662907341975238,0.8226452905811623,1.0,111,23,WIPI1;MFN2;AMBRA1;CHMP4B;PRKAG2;TOMM40;VPS28;VPS4A;TOMM22;SNAP29;VPS16;VPS37B;VCP;ATG13;WIPI2;PINK1;UBXN6;VPS33A;TECPR1;PGAM5;MAP1LC3A;ATP13A2;LIX1L,WIPI1;MFN2;AMBRA1;CHMP4B;PRKAG2;TOMM40;VPS28;VPS4A;TOMM22;SNAP29;VPS16;VPS37B;VCP
neutrophil activation involved in immune response (GO:0002283),0.40702778632942593,0.9249727407045594,0.826,1.0,484,99,ARHGAP45;DNASE1L1;IQGAP1;CYBA;GHDC;ALAD;CTSB;CHRNB4;CTSZ;NFASC;CYSTM1;CD63;NEU1;FUCA1;IGF2R;GYG1;ASAH1;PRDX6;CPNE1;PTPRB;ACAA1;TNFRSF1B;DPP7;DBNL;GAA;CKAP4;PDXK;ATP11A;SNAP29;TOLLIP;DEGS1;PTGES2;HMOX2;MAN2B1;VCP;PKM;PSMD2;APEH;FABP5;TMEM179B;SYNGR1;PGAM1;TRAPPC1;VAT1;MVP;ACLY;RAB3D;MGST1;DDOST;CTSH;AP2A2;GLIPR1;ARSA;DLC1;RAB5B;IDH1;PRDX4;OLR1;ATP6V0A1;ALDOC;PNP;EEF2;RAB3A;METTL7A;CYB5R3;FUCA2;JUP;STK10;FGL2;KCNAB2;DNAJC5;CPPED1;NCSTN;PSMD3;ARSB;IMPDH1;TOM1;RHOG;UBR4;ALDOA;CST3;CRISPLD2;SIRPA;GPI;LAMTOR1;AGPAT2;PADI2;GNS;QSOX1;CTSA;COTL1;C3;AP1M1;PSAP;HUWE1;SPTAN1;MLEC;GRN;CTSD,ARHGAP45;DNASE1L1;IQGAP1;CYBA;GHDC;ALAD;CTSB;CHRNB4;CTSZ;NFASC;CYSTM1;CD63;NEU1;FUCA1;IGF2R;GYG1;ASAH1;PRDX6;CPNE1;PTPRB;ACAA1;TNFRSF1B;DPP7;DBNL
regulation of protein kinase activity (GO:0045859),0.41230674328289907,0.8605349356559394,0.827,1.0,148,24,IQGAP1;PPM1E;PRKAG2;PODN;FLRT2;ADCYAP1;JTB;PLCE1;PPP1R1A;LRRC4;WARS;TSC2;SMCR8;CCL21;PTK2B;THY1;SLC9A3R1;RELN;MAP2K3;AKT1S1;LRRTM1;RASSF2;MAPRE3;CSF1,IQGAP1;PPM1E;PRKAG2;PODN;FLRT2;ADCYAP1;JTB;PLCE1;PPP1R1A;LRRC4;WARS;TSC2;SMCR8
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),0.41397811100748244,0.8588577475930093,0.8278278278278278,1.0,143,22,SDK2;CXADR;PCDHB16;AMIGO2;CADM4;SCARF2;NPTN;CD200;CRB2;GYPC;CDH2;PCDHGC3;PLXNB3;SELP;MMP24;ICAM1;TENM4;PTPRT;NECTIN2;PVR;CLDN11;PLXNB2,SDK2;CXADR;PCDHB16;AMIGO2;CADM4;SCARF2;NPTN;CD200;CRB2;GYPC
positive regulation of signal transduction (GO:0009967),0.41286634987568227,0.9031480858571455,0.828,1.0,207,49,EPN2;NLGN2;ERN1;MAML2;CD63;ADAMTS3;TSPAN5;LOXL3;RIMS2;CD74;DMTN;LANCL2;LMO3;STK36;DLG4;BMP6;NPTN;TSPAN17;KLK5;BAX;EMP2;WLS;RSPO1;AGPAT1;PRKCZ;FLNA;CTSH;TEK;PTK2B;DISC1;SULF1;MAML3;RELN;PTGIS;VTN;SHANK1;ULK3;ASXL2;STAT3;AGPAT2;PRKCB;TRAF7;MYO1C;C3;FLT1;ZMIZ1;RSPO2;TMEM108;IGF2,EPN2;NLGN2;ERN1;MAML2;CD63;ADAMTS3;TSPAN5;LOXL3;RIMS2;CD74;DMTN;LANCL2;LMO3;STK36;DLG4;BMP6
regulation of anatomical structure morphogenesis (GO:0022603),0.40937585245600755,0.8472974813881474,0.8288288288288288,1.0,83,21,GPNMB;ZMYM3;AKAP13;CAPZB;SH3D19;INF2;BCL6;CFL1;PHLDB1;WARS;CRB2;EMP2;FITM2;ERBB2;EPHA2;TGFB1;BCL9L;VASH1;PLXND1;DAG1;SPARC,GPNMB;ZMYM3;AKAP13;CAPZB;SH3D19;INF2;BCL6;CFL1;PHLDB1;WARS;CRB2;EMP2;FITM2
positive regulation of cell morphogenesis involved in differentiation (GO:0010770),0.415590147925753,0.8451607918009073,0.8296593186372746,1.0,59,18,C1QBP;PLXNA3;DMTN;ABL1;MYADM;PLXNA1;TRIOBP;RREB1;CIB1;FLNA;S100A10;PLXNB3;CUX1;PLXNB1;PLXND1;NGFR;PLXNB2;PLXNA4,C1QBP;PLXNA3
"DNA-templated transcription, initiation (GO:0006352)",0.4062793281036917,0.8801081623759811,0.832,1.0,187,38,MAML2;MED31;NPPA;TRIM28;MED24;TAF3;NR2F6;MED16;RXRG;GTF3C4;POLR1E;THRA;NR1D1;CDK9;NOTCH2;BAX;POLR2L;POLR1A;POLR2E;MAZ;TAF13;TAF10;GTF3C1;TAF6;PPARA;GTF2F1;TBX5;ESRRB;MAML3;PPARD;POLR3H;MED25;NR4A3;VDR;NR2F1;RARA;CAVIN1;CCND1,MAML2;MED31;NPPA;TRIM28;MED24;TAF3;NR2F6;MED16;RXRG;GTF3C4;POLR1E;THRA
activation of protein kinase activity (GO:0032147),0.4084553608316928,0.893331642457708,0.832,1.0,234,45,ANGPT1;PRKAR1B;PIK3CB;MAP3K11;MADD;TNFRSF10B;STK25;RAF1;TAOK2;PRKAR2A;MAP2K2;MAP4K2;ADCY1;GADD45A;PRKACA;PLCE1;MAP3K15;MAP2K7;SHC1;CD81;ABL1;ADCY6;PRR5;EMP2;F2R;ATG13;PINK1;INSR;MTOR;MLST8;MAPKAPK2;PTK2B;PEA15;ADCY5;IL18;MAP3K3;STK10;MAP2K3;MAPK11;PAK4;CARD10;TRAF7;ADCY9;IRAK1;IGF2,ANGPT1;PRKAR1B;PIK3CB;MAP3K11;MADD;TNFRSF10B;STK25;RAF1;TAOK2;PRKAR2A;MAP2K2;MAP4K2;ADCY1;GADD45A;PRKACA;PLCE1;MAP3K15;MAP2K7;SHC1;CD81;ABL1;ADCY6;PRR5
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.41024636315736385,0.9089917119459072,0.834,1.0,397,67,BAIAP2;ANGPT1;PXN;CYBA;PGF;HRAS;PIK3CB;IDE;PDK2;NGEF;ATP6V1H;MST1;AKT2;ITSN1;AP2S1;WASL;FLRT2;ATP6V0E2;VEGFB;SHC1;ABL1;TSC2;POLR2L;POLR2E;FIBP;FYN;FGF23;MVP;PAG1;ERBB2;ARPC1B;EPHA2;INSR;GIT1;ELMO1;PSEN2;AP2A1;AP2A2;TEK;MAPK12;MAPKAPK2;PTK2B;MPZL1;GTF2F1;ATP6V0A1;AP2M1;SULF1;SIRT2;EPHB2;ARPC4;SHB;NCSTN;GRB2;MAPK11;ZNF106;STAT3;PTPRT;ATP6AP1;BCAR1;EFNB1;FLT1;ATP6V0D1;NGFR;CSF1;SIPA1L1;NCK2;IGF2,BAIAP2;ANGPT1;PXN;CYBA;PGF;HRAS;PIK3CB;IDE;PDK2;NGEF;ATP6V1H;MST1;AKT2;ITSN1;AP2S1
